35103-0.99, 1019.81, 23.76,27,254,19,-74,7,-11,-8,-462,290
35198-1.03, 1019.77, 23.75,28,253,19,-78,-45,-13,-8,-463,295
35294-0.84, 1019.79, 23.76,27,254,16,-76,-34,-11,-11,-465,290
35390-0.96, 1019.82, 23.76,29,253,18,-78,-15,-7,-9,-463,290
35485-1.24, 1019.81, 23.75,30,253,20,-79,-43,-10,-7,-462,292
35580-1.08, 1019.78, 23.75,25,255,20,-79,-57,-10,-9,-465,290
35706-0.78, 1019.84, 23.75,25,253,16,-76,4,-10,-10,-462,291
35808-0.97, 1019.77, 23.74,26,255,19,-81,-81,-9,-6,-464,291
35907-1.03, 1019.77, 23.75,25,253,18,-73,8,-11,-10,-464,293
36002-0.39, 1019.82, 23.75,28,253,19,-79,-70,-9,-9,-463,292
36099-0.33, 1019.77, 23.75,26,254,18,-75,-4,-7,-8,-464,294
36194-0.81, 1019.81, 23.75,29,254,19,-80,-76,-11,-9,-466,291
36289-0.72, 1019.79, 23.75,28,253,21,-72,20,-11,-10,-463,291
36385-0.75, 1019.76, 23.76,27,255,19,-79,-49,-11,-6,-462,292
36481-0.24, 1019.77, 23.75,27,253,17,-75,-9,-12,-9,-462,293
36583-0.21, 1019.80, 23.76,25,254,18,-85,-106,-13,-11,-461,291
36681-0.72, 1019.78, 23.76,26,252,17,-76,39,-10,-8,-463,294
36777-0.84, 1019.81, 23.75,28,253,22,-78,-60,-8,-7,-462,294
36873-0.63, 1019.79, 23.77,27,252,17,-78,-53,-13,-12,-463,289
36968-0.66, 1019.79, 23.75,24,251,22,-71,-12,-10,-9,-466,292
37064-0.45, 1019.77, 23.75,21,253,14,-79,-5,-12,-8,-463,292
37159-0.42, 1019.77, 23.75,27,252,19,-76,-22,-9,-12,-463,290
37255-0.45, 1019.74, 23.77,26,252,17,-72,-26,-10,-9,-463,291
37357-0.36, 1019.77, 23.75,27,254,20,-81,-29,-11,-11,-464,292
37456-0.39, 1019.75, 23.77,30,253,17,-70,39,-13,-8,-465,292
37552-0.90, 1019.80, 23.75,25,253,18,-79,-78,-11,-8,-464,291
37661-1.01, 1019.78, 23.75,23,254,19,-81,-29,-12,-9,-465,291
37756-0.42, 1019.73, 23.76,26,253,22,-73,-20,-8,-10,-464,292
37853-0.42, 1019.74, 23.75,25,255,24,-80,-45,-10,-8,-460,292
37948-0.60, 1019.75, 23.76,27,253,17,-77,-8,-11,-9,-461,293
38044-0.62, 1019.77, 23.76,25,253,20,-77,-33,-10,-9,-461,295
38139-0.48, 1019.76, 23.77,27,254,20,-74,-2,-12,-8,-464,290
38295-0.73, 1019.80, 23.75,25,254,19,-76,-29,-11,-6,-466,292
38394-0.49, 1019.76, 23.75,29,252,16,-80,-23,-12,-8,-464,294
38490-0.96, 1019.80, 23.75,26,253,16,-75,-28,-11,-8,-460,291
38586-0.57, 1019.80, 23.76,26,254,18,-78,-30,-11,-8,-462,291
386810.00, 1019.80, 23.76,26,252,20,-77,-20,-11,-10,-461,288
38776-1.26, 1019.78, 23.76,28,253,20,-78,-41,-10,-8,-464,292
38873-0.78, 1019.76, 23.77,27,254,19,-73,-6,-9,-10,-464,292
38968-0.48, 1019.81, 23.75,25,253,21,-78,-42,-12,-7,-461,291
39070-0.71, 1019.81, 23.76,27,253,17,-77,-28,-10,-7,-464,292
39169-0.72, 1019.79, 23.77,27,253,19,-76,-14,-11,-9,-462,293
39264-0.53, 1019.79, 23.77,27,253,18,-78,-36,-11,-7,-464,293
39360-1.14, 1019.84, 23.77,27,253,18,-76,-22,-11,-8,-460,291
39455-0.80, 1019.86, 23.78,28,253,17,-78,-32,-11,-7,-461,291
39581-0.80, 1019.78, 23.77,27,253,20,-78,-35,-11,-7,-463,290
39691-0.69, 1019.77, 23.76,28,252,18,-76,-21,-11,-7,-464,292
39786-0.69, 1019.79, 23.76,28,253,17,-79,-44,-10,-10,-464,292
39888-0.78, 1019.83, 23.77,26,254,18,-76,-18,-10,-8,-461,294
39987-0.78, 1019.82, 23.77,26,253,19,-77,-38,-10,-9,-461,291
40083-0.62, 1019.78, 23.78,27,253,18,-73,4,-10,-8,-462,291
40178-0.62, 1019.75, 23.77,27,253,18,-79,-51,-11,-7,-463,293
40273-0.95, 1019.76, 23.79,26,253,19,-76,-18,-10,-8,-467,293
40370-0.44, 1019.80, 23.78,28,253,19,-77,-23,-10,-9,-464,295
40465-0.85, 1019.72, 23.79,27,253,17,-77,-28,-11,-6,-466,290
40560-0.20, 1019.75, 23.77,26,254,19,-77,-31,-11,-6,-463,290
40656-0.38, 1019.75, 23.78,27,253,19,-76,-20,-11,-7,-461,293
40756-0.44, 1019.72, 23.77,25,254,20,-76,-48,-12,-7,-464,290
40852-0.08, 1019.75, 23.77,27,252,16,-76,6,-10,-8,-462,291
40947-0.86, 1019.74, 23.79,27,253,19,-78,-43,-11,-9,-462,292
41042-0.38, 1019.76, 23.78,27,254,17,-76,-38,-10,-10,-461,289
41139-0.44, 1019.76, 23.79,28,253,19,-75,2,-9,-6,-461,290
41234-0.44, 1019.71, 23.77,27,254,16,-78,-48,-11,-10,-463,289
41330-0.16, 1019.80, 23.78,27,253,19,-78,-35,-12,-8,-463,290
41425-0.11, 1019.76, 23.79,29,253,19,-74,-2,-10,-7,-465,291
41528-0.53, 1019.76, 23.79,27,254,18,-79,-62,-13,-8,-460,291
41626-0.50, 1019.75, 23.77,26,253,19,-74,3,-10,-5,-463,292
41722-0.44, 1019.79, 23.78,27,255,17,-79,-47,-11,-8,-462,289
41818-0.47, 1019.77, 23.79,25,252,19,-75,-25,-10,-9,-464,292
41914-0.41, 1019.78, 23.79,28,255,18,-75,-9,-9,-9,-462,291
42009-0.29, 1019.77, 23.79,28,253,18,-75,-41,-11,-8,-462,290
42104-0.64, 1019.81, 23.79,26,253,19,-78,-50,-10,-10,-463,293
42201-0.70, 1019.75, 23.79,27,254,18,-74,22,-12,-11,-463,291
42336-0.66, 1019.83, 23.78,26,254,18,-79,-61,-11,-9,-465,288
42434-0.65, 1019.83, 23.77,21,254,20,-80,-37,-7,-10,-463,291
42530-0.52, 1019.74, 23.79,26,253,20,-72,2,-13,-8,-464,290
42626-0.38, 1019.74, 23.78,26,253,16,-79,-70,-9,-6,-463,290
42721-0.67, 1019.78, 23.77,27,253,19,-81,-12,-11,-9,-460,292
42817-0.89, 1019.75, 23.78,25,253,18,-81,-55,-11,-10,-464,292
42930-1.13, 1019.80, 23.79,22,254,18,-75,-28,-10,-8,-465,294
43025-0.95, 1019.82, 23.77,26,255,19,-71,7,-11,-9,-464,294
43127-0.59, 1019.73, 23.77,29,255,22,-76,-52,-8,-8,-461,290
43226-0.65, 1019.81, 23.79,25,254,18,-81,-74,-10,-7,-465,289
43322-0.80, 1019.83, 23.79,26,253,17,-74,9,-10,-5,-465,292
43447-0.11, 1019.72, 23.79,26,254,21,-78,-71,-10,-7,-462,291
43542-0.47, 1019.76, 23.79,28,253,21,-71,15,-13,-6,-463,294
43638-0.29, 1019.74, 23.78,26,252,17,-80,-43,-10,-8,-464,292
43734-0.04, 1019.74, 23.79,27,253,18,-74,1,-14,-11,-464,291
43830-0.46, 1019.73, 23.79,27,254,21,-76,-57,-8,-9,-461,288
43925-0.31, 1019.76, 23.79,26,253,18,-75,-22,-11,-8,-465,290
44027-0.34, 1019.80, 23.78,28,254,19,-76,-32,-8,-11,-465,289
44126-0.61, 1019.77, 23.80,30,252,19,-79,-27,-17,-7,-464,295
44222-0.49, 1019.72, 23.80,28,254,17,-80,-10,-13,-7,-464,290
44317-0.58, 1019.73, 23.79,28,250,16,-64,56,-17,-8,-459,292
44413-0.46, 1019.75, 23.80,27,250,20,-80,-50,-17,-9,-463,293
44509-0.34, 1019.76, 23.80,28,252,20,-72,11,-7,-12,-464,287
44605-0.64, 1019.79, 23.80,27,255,18,-86,-7,-10,-8,-464,291
44700-0.97, 1019.80, 23.80,29,251,17,-64,-35,-10,-10,-463,292
44803-0.07, 1019.76, 23.80,17,257,87,-87,-20,-13,-9,-462,289
44902-0.58, 1019.81, 23.80,22,255,21,-80,-82,-8,-8,-464,291
44997-0.85, 1019.72, 23.80,27,253,20,-73,41,-12,-7,-463,291
45092-0.34, 1019.71, 23.80,25,253,21,-86,-102,-9,-8,-464,290
45189-0.85, 1019.75, 23.80,27,250,14,-67,28,-9,-8,-465,294
45284-0.07, 1019.75, 23.80,25,254,24,-86,-84,-12,-11,-462,293
45393-0.22, 1019.73, 23.80,25,252,11,-68,-1,-13,-8,-464,292
45489-0.85, 1019.82, 23.80,27,255,27,-86,-33,-12,-9,-465,292
45591-0.67, 1019.69, 23.80,23,258,22,-60,-31,-8,-8,-460,291
45690-0.31, 1019.76, 23.80,27,251,16,-77,11,-18,-10,-469,292
45786-0.45, 1019.70, 23.80,41,249,-24,-73,-51,-7,-10,-466,293
45882-0.60, 1019.82, 23.80,25,251,10,-78,6,-11,-8,-465,289
45977-0.33, 1019.79, 23.82,28,252,17,-78,-41,-7,-7,-463,293
46072-0.09, 1019.72, 23.80,23,253,17,-69,-32,-11,-10,-467,293
46169-0.39, 1019.77, 23.82,26,254,25,-74,-27,-13,-10,-464,293
46264-0.36, 1019.69, 23.81,28,253,15,-80,-66,-11,-7,-465,291
463600.01, 1019.77, 23.82,25,254,17,-74,12,-10,-9,-465,292
46461-0.24, 1019.72, 23.81,25,255,21,-77,-28,-13,-8,-463,289
465610.27, 1019.75, 23.81,26,255,18,-77,-29,-10,-8,-466,292
46656-0.21, 1019.74, 23.81,27,254,18,-77,-2,-11,-10,-464,293
46768-0.63, 1019.75, 23.81,25,253,18,-76,-42,-11,-10,-465,290
46863-0.45, 1019.76, 23.82,26,254,21,-78,-17,-11,-13,-465,292
46958-0.21, 1019.82, 23.82,27,253,18,-77,-39,-8,-11,-466,291
47054-0.75, 1019.72, 23.83,25,253,18,-76,-4,-11,-9,-467,292
47150-0.51, 1019.78, 23.82,26,255,18,-77,-1,-10,-7,-464,291
47282-0.85, 1019.78, 23.82,25,253,17,-75,-29,-11,-9,-464,293
47380-0.40, 1019.73, 23.81,22,254,21,-79,-37,-9,-11,-464,293
47493-0.60, 1019.81, 23.81,27,253,15,-76,-48,-10,-8,-463,293
47588-0.33, 1019.80, 23.80,27,254,18,-79,-28,-12,-9,-464,292
47684-0.27, 1019.78, 23.82,28,253,16,-78,-6,-14,-10,-464,292
47779-0.48, 1019.74, 23.82,25,253,18,-76,-34,-12,-10,-466,291
47875-0.69, 1019.79, 23.82,26,253,19,-66,6,-7,-7,-460,289
47971-0.33, 1019.76, 23.81,30,253,18,-73,-14,-9,-8,-462,294
48072-0.51, 1019.73, 23.82,25,254,18,-79,-89,-10,-10,-465,292
48172-0.27, 1019.76, 23.81,26,255,19,-75,20,-10,-10,-464,290
48267-0.92, 1019.82, 23.82,26,254,18,-83,-107,-10,-7,-463,290
48363-0.92, 1019.85, 23.84,27,254,20,-77,0,-12,-9,-463,292
48458-0.30, 1019.74, 23.82,27,253,19,-76,-15,-10,-9,-461,290
48553-0.75, 1019.77, 23.82,25,253,18,-75,-31,-10,-6,-463,293
48650-0.60, 1019.75, 23.82,27,253,20,-77,-13,-11,-6,-462,291
48745-0.66, 1019.81, 23.82,26,255,19,-79,-56,-10,-10,-462,293
48840-0.83, 1019.79, 23.84,26,254,21,-75,-31,-9,-9,-463,291
48943-0.45, 1019.80, 23.81,26,253,15,-76,-14,-9,-8,-464,292
49042-0.11, 1019.77, 23.84,27,253,20,-78,-45,-11,-7,-463,295
491370.01, 1019.78, 23.82,28,254,18,-79,-26,-10,-5,-463,292
49232-0.65, 1019.76, 23.83,27,253,20,-80,-33,-11,-9,-463,289
49329-0.53, 1019.73, 23.84,27,252,20,-75,-24,-11,-7,-462,292
49424-0.47, 1019.74, 23.83,29,252,19,-74,-17,-11,-8,-463,293
495190.11, 1019.71, 23.82,25,256,18,-78,-35,-10,-9,-464,291
49615-0.02, 1019.73, 23.83,28,253,18,-75,3,-12,-8,-461,289
49717-0.17, 1019.70, 23.84,28,255,18,-79,-30,-14,-5,-460,292
49816-0.23, 1019.81, 23.85,26,254,18,-78,-38,-11,-7,-462,289
49911-0.35, 1019.77, 23.83,28,252,18,-78,-34,-13,-10,-463,289
50007-1.01, 1019.83, 23.84,28,253,19,-78,-24,-10,-7,-462,292
50103-0.50, 1019.73, 23.85,26,252,20,-75,-22,-11,-7,-464,290
50198-0.80, 1019.78, 23.85,27,254,17,-78,-21,-12,-8,-454,290
50294-0.65, 1019.78, 23.84,27,252,19,-76,-24,-10,-8,-464,291
50390-0.83, 1019.79, 23.85,25,254,16,-78,-49,-9,-9,-462,291
50492-0.41, 1019.81, 23.84,26,253,18,-76,-28,-9,-10,-462,290
50590-0.29, 1019.76, 23.84,26,253,19,-76,-10,-10,-9,-464,294
50685-0.53, 1019.82, 23.84,27,253,18,-78,-49,-10,-10,-465,291
50782-0.62, 1019.76, 23.84,26,254,19,-77,-10,-11,-8,-466,292
50877-0.35, 1019.72, 23.85,26,254,17,-76,-25,-10,-7,-459,291
50972-0.67, 1019.75, 23.84,27,253,17,-78,-52,-12,-8,-464,292
51111-0.71, 1019.76, 23.83,27,254,16,-77,-29,-9,-8,-463,292
51221-0.68, 1019.76, 23.85,28,253,17,-78,-32,-11,-8,-465,291
51323-0.68, 1019.79, 23.84,26,254,18,-77,-43,-10,-8,-463,295
51422-0.65, 1019.78, 23.84,27,253,18,-78,-16,-9,-9,-461,291
51517-0.47, 1019.79, 23.84,26,253,19,-75,-23,-10,-9,-464,292
51613-0.77, 1019.78, 23.85,27,254,17,-77,-37,-11,-6,-463,294
51708-0.41, 1019.82, 23.85,27,253,18,-77,-31,-12,-8,-462,292
51804-0.64, 1019.83, 23.85,26,254,19,-76,-20,-11,-4,-464,292
51900-0.62, 1019.81, 23.84,28,253,17,-78,-32,-12,-7,-463,292
51995-0.80, 1019.84, 23.85,27,252,19,-75,-23,-11,-7,-462,291
52107-1.07, 1019.83, 23.87,27,254,18,-78,-38,-10,-7,-464,291
52209-0.65, 1019.78, 23.86,25,254,18,-75,-7,-10,-8,-464,293
52308-0.49, 1019.74, 23.85,28,253,18,-78,-44,-11,-7,-463,294
52404-0.73, 1019.71, 23.85,25,253,18,-76,-33,-10,-8,-463,291
52499-0.26, 1019.76, 23.86,26,253,19,-77,-14,-10,-8,-464,292
52595-0.58, 1019.78, 23.85,27,254,19,-77,-32,-11,-10,-462,291
52690-0.49, 1019.78, 23.86,28,253,18,-76,-1,-10,-8,-460,293
52786-0.52, 1019.72, 23.85,27,252,18,-79,-52,-12,-7,-464,293
52882-0.13, 1019.71, 23.85,26,253,18,-73,7,-12,-7,-461,293
529820.48, 1019.71, 23.85,28,254,22,-79,-56,-12,-8,-463,293
53082-0.22, 1019.73, 23.86,25,253,18,-74,-30,-10,-7,-462,289
53177-0.13, 1019.72, 23.86,26,254,17,-80,-33,-12,-6,-462,291
53273-0.64, 1019.76, 23.86,27,254,19,-74,-18,-10,-10,-462,289
53368-0.25, 1019.76, 23.86,26,254,19,-81,-48,-11,-6,-464,290
53464-0.46, 1019.75, 23.87,27,254,20,-78,-38,-10,-7,-462,291
53560-0.40, 1019.79, 23.85,26,253,20,-77,-42,-8,-6,-462,294
53655-0.58, 1019.81, 23.87,29,253,18,-74,3,-11,-11,-462,289
53767-0.70, 1019.79, 23.86,25,254,19,-82,-86,-9,-10,-464,292
53862-0.31, 1019.79, 23.86,24,254,17,-74,34,-12,-10,-464,288
53958-0.64, 1019.77, 23.86,27,254,20,-79,-72,-11,-8,-463,292
54053-1.06, 1019.81, 23.86,24,253,21,-72,-4,-9,-12,-462,289
54149-0.55, 1019.74, 23.86,28,255,20,-77,-3,-14,-6,-464,292
54245-0.94, 1019.77, 23.86,26,254,17,-80,-57,-13,-7,-462,289
54340-0.73, 1019.76, 23.86,38,253,21,-75,2,-7,-8,-463,292
54435-0.82, 1019.73, 23.85,24,252,16,-74,-33,-6,-8,-463,292
54532-0.55, 1019.80, 23.86,28,253,17,-79,-54,-16,-10,-462,293
54633-0.52, 1019.81, 23.86,26,254,18,-71,-5,-8,-8,-463,291
54762-0.02, 1019.78, 23.85,26,253,17,-80,-99,-11,-6,-462,293
54857-0.50, 1019.80, 23.85,27,254,20,-71,26,-11,-10,-465,290
54953-0.46, 1019.75, 23.86,27,253,20,-82,-76,-9,-9,-461,294
55049-0.49, 1019.79, 23.85,21,253,18,-75,-9,-12,-9,-462,289
55145-0.22, 1019.73, 23.86,25,251,12,-85,-70,-12,-7,-464,292
55240-0.64, 1019.81, 23.86,27,254,18,-71,23,-12,-10,-464,291
55335-0.79, 1019.79, 23.87,26,254,17,-89,-114,-11,-10,-462,293
55438-0.82, 1019.75, 23.87,26,252,15,-76,9,-12,-7,-461,291
55552-0.70, 1019.80, 23.86,28,253,20,-71,-30,-10,-11,-464,292
55647-0.28, 1019.81, 23.87,26,254,21,-76,-31,-11,-8,-461,294
55743-0.70, 1019.77, 23.87,26,254,21,-72,-14,-13,-9,-464,290
55838-0.54, 1019.77, 23.87,37,253,22,-77,-31,-5,-7,-464,291
55934-0.72, 1019.80, 23.87,21,253,19,-80,-44,-9,-11,-464,292
56030-0.52, 1019.81, 23.87,27,251,20,-72,-34,-11,-9,-464,289
56125-0.96, 1019.76, 23.87,24,253,17,-73,1,-13,-10,-463,294
56227-0.85, 1019.79, 23.87,28,251,13,-80,-52,-9,-13,-464,291
56327-0.33, 1019.74, 23.87,29,255,19,-81,-30,-6,-12,-463,292
56422-0.75, 1019.74, 23.88,26,253,22,-78,-35,-13,-8,-465,291
56518-0.51, 1019.80, 23.89,23,254,19,-71,16,-14,-11,-463,290
56613-0.49, 1019.77, 23.88,27,253,11,-75,-36,-9,-12,-463,291
56710-0.33, 1019.80, 23.88,22,251,17,-75,-44,-12,-9,-466,291
56871-0.31, 1019.81, 23.86,23,253,21,-77,-56,-12,-13,-466,292
56969-0.07, 1019.78, 23.87,26,254,21,-75,-4,-9,-8,-464,291
570640.09, 1019.79, 23.87,28,253,18,-79,-53,-11,-10,-464,292
57166-0.34, 1019.77, 23.86,26,253,17,-75,-19,-11,-12,-463,290
57265-0.49, 1019.79, 23.86,26,254,17,-78,-25,-6,-8,-463,292
57361-0.93, 1019.79, 23.89,22,254,22,-76,-47,-12,-10,-461,291
574560.25, 1019.73, 23.87,21,254,20,-74,-31,-14,-7,-462,292
57551-0.39, 1019.76, 23.87,19,254,20,-73,44,-6,-10,-462,290
57648-0.24, 1019.71, 23.88,26,253,19,-79,-84,-9,-8,-463,291
57743-0.18, 1019.72, 23.88,30,254,19,-79,-43,-12,-9,-463,292
57839-0.39, 1019.77, 23.88,41,252,21,-75,24,-5,-9,-460,291
57940-0.72, 1019.69, 23.88,28,254,18,-81,-96,-12,-6,-460,290
58040-0.51, 1019.76, 23.89,22,254,20,-73,-44,-8,-8,-463,292
58136-0.36, 1019.73, 23.89,18,255,25,-76,23,-5,-12,-463,294
58231-0.78, 1019.77, 23.90,27,250,18,-76,-19,-10,-8,-462,292
58327-0.42, 1019.75, 23.89,31,253,19,-86,-158,-15,-10,-463,288
58423-0.44, 1019.75, 23.89,32,255,20,-81,-23,-3,-10,-466,294
58518-0.30, 1019.78, 23.88,22,253,21,-73,66,-8,-7,-462,292
58644-0.40, 1019.75, 23.87,27,253,19,-80,-112,-14,-7,-462,291
58746-0.53, 1019.77, 23.89,20,252,22,-77,-31,-5,-9,-464,291
58845-0.27, 1019.77, 23.89,28,253,23,-76,53,-8,-10,-467,291
58941-0.51, 1019.77, 23.89,26,252,18,-77,-92,-11,-8,-462,289
59036-0.66, 1019.79, 23.88,25,254,16,-78,-26,-11,-10,-464,290
59131-1.01, 1019.82, 23.90,29,253,19,-76,-24,-10,-9,-465,292
59228-0.87, 1019.82, 23.90,26,253,17,-72,1,-14,-7,-464,295
59323-0.32, 1019.83, 23.89,26,254,16,-85,-97,-10,-9,-462,290
59418-0.66, 1019.87, 23.89,27,253,17,-73,32,-11,-7,-465,292
59521-1.05, 1019.78, 23.90,27,254,20,-81,-86,-10,-8,-462,291
59620-0.92, 1019.76, 23.89,25,255,21,-78,-11,-10,-7,-461,294
59715-0.81, 1019.78, 23.90,38,251,21,-75,-37,-6,-7,-462,291
59810-0.20, 1019.81, 23.90,24,254,22,-73,-31,-14,-8,-462,292
59907-0.86, 1019.79, 23.89,23,256,27,-80,-11,-12,-10,-465,291
60002-0.62, 1019.81, 23.91,26,254,20,-75,1,-13,-9,-463,290
60112-0.03, 1019.75, 23.90,23,253,18,-76,-46,-8,-8,-461,295
60208-0.23, 1019.76, 23.89,22,254,21,-85,-44,-10,-10,-464,292
60303-0.11, 1019.75, 23.91,22,253,10,-78,-63,-13,-9,-461,292
60416-0.47, 1019.80, 23.90,23,254,22,-74,9,-5,-8,-465,292
60514-0.53, 1019.76, 23.89,27,254,24,-79,-54,-8,-9,-462,289
60609-0.65, 1019.77, 23.91,30,253,20,-76,-38,-14,-9,-464,293
60705-0.68, 1019.83, 23.91,25,254,18,-78,-29,-9,-9,-463,295
60801-0.68, 1019.79, 23.91,29,254,18,-78,-48,-13,-8,-462,291
60896-0.08, 1019.75, 23.91,27,254,16,-74,-18,-10,-11,-462,292
60992-0.43, 1019.76, 23.91,30,252,14,-74,-20,-12,-7,-464,291
61087-0.68, 1019.75, 23.91,25,253,18,-81,-60,-11,-11,-463,292
61190-0.52, 1019.80, 23.92,27,253,16,-76,-15,-11,-8,-464,295
61288-0.83, 1019.74, 23.92,27,252,18,-78,-50,-10,-7,-461,290
61400-1.19, 1019.80, 23.91,25,253,19,-75,-6,-10,-8,-462,290
61496-0.86, 1019.79, 23.91,25,254,19,-80,-67,-10,-11,-462,290
61591-0.41, 1019.73, 23.92,28,253,18,-72,22,-11,-8,-463,291
61686-0.59, 1019.82, 23.91,26,254,18,-80,-70,-10,-8,-463,292
61783-0.64, 1019.79, 23.92,27,254,22,-72,13,-13,-9,-460,289
61878-0.79, 1019.77, 23.92,26,252,16,-84,-59,-13,-10,-461,291
61980-0.55, 1019.83, 23.91,24,254,19,-78,-23,-11,-8,-465,291
62078-0.50, 1019.80, 23.91,28,252,17,-73,2,-10,-7,-460,294
62175-0.40, 1019.79, 23.92,26,254,17,-76,-42,-12,-4,-461,292
62270-0.52, 1019.79, 23.92,27,256,16,-78,-32,-10,-9,-462,291
62365-0.43, 1019.76, 23.94,28,253,20,-74,-15,-8,-10,-461,291
62490-0.82, 1019.77, 23.92,27,252,19,-78,-51,-12,-8,-464,292
62599-0.50, 1019.79, 23.92,27,253,19,-74,4,-9,-8,-465,289
62695-0.61, 1019.77, 23.92,27,254,20,-77,-40,-11,-8,-463,292
62790-0.33, 1019.70, 23.92,26,253,17,-77,-45,-11,-8,-462,292
62893-0.63, 1019.79, 23.93,27,254,17,-77,-13,-12,-7,-462,293
62991-0.43, 1019.79, 23.92,26,254,20,-76,-28,-11,-11,-461,294
63086-1.02, 1019.82, 23.92,25,255,17,-80,-47,-11,-9,-462,295
63182-0.60, 1019.80, 23.92,27,254,19,-75,4,-11,-4,-462,293
63278-0.43, 1019.75, 23.92,27,253,20,-79,-51,-11,-7,-460,292
63373-0.30, 1019.69, 23.94,25,254,16,-77,-19,-11,-7,-464,291
63469-0.42, 1019.76, 23.92,27,253,18,-77,-34,-10,-8,-464,290
63564-0.85, 1019.78, 23.93,26,254,19,-76,-22,-11,-7,-463,291
63667-0.49, 1019.84, 23.93,28,252,18,-77,-38,-11,-7,-465,293
63765-1.12, 1019.81, 23.95,27,253,18,-77,-41,-11,-7,-459,289
63860-0.90, 1019.85, 23.95,26,254,17,-76,-30,-10,-8,-463,290
63956-0.94, 1019.78, 23.92,25,254,19,-76,-30,-11,-10,-464,291
64052-0.99, 1019.75, 23.94,26,253,18,-76,-18,-11,-9,-462,289
64147-1.26, 1019.78, 23.94,27,255,17,-78,-39,-12,-6,-463,290
64243-1.15, 1019.84, 23.94,27,255,17,-76,-16,-11,-10,-464,292
64338-0.81, 1019.79, 23.94,27,252,21,-79,-44,-10,-8,-461,292
64455-0.84, 1019.80, 23.92,29,253,17,-79,-37,-10,-9,-463,289
64555-0.58, 1019.77, 23.93,28,254,20,-76,-29,-11,-8,-463,293
64650-0.54, 1019.79, 23.94,25,255,19,-78,-35,-10,-7,-462,290
64745-0.60, 1019.77, 23.93,28,253,19,-77,-23,-11,-7,-463,291
64841-0.51, 1019.79, 23.94,26,254,19,-79,-63,-10,-6,-464,293
64936-0.63, 1019.74, 23.95,27,253,17,-74,-9,-12,-6,-463,292
65032-0.87, 1019.81, 23.95,26,254,19,-80,-37,-11,-10,-464,289
65128-0.93, 1019.81, 23.94,27,253,19,-77,-35,-11,-11,-462,291
65230-0.84, 1019.77, 23.94,29,252,15,-80,-20,-9,-9,-464,293
65329-0.57, 1019.75, 23.94,27,254,19,-71,-19,-11,-9,-466,289
65424-0.54, 1019.78, 23.96,27,254,17,-74,-34,-10,-7,-463,290
65520-0.90, 1019.81, 23.94,26,254,17,-76,-3,-12,-10,-461,291
65615-0.30, 1019.70, 23.94,27,254,19,-77,-19,-11,-8,-463,290
65712-0.35, 1019.75, 23.94,26,254,18,-79,-49,-12,-10,-462,290
65807-0.39, 1019.72, 23.94,27,254,18,-75,6,-11,-5,-463,287
65902-0.57, 1019.83, 23.95,26,253,19,-83,-92,-11,-7,-460,291
66014-0.18, 1019.75, 23.94,27,253,18,-71,39,-11,-8,-463,291
66116-0.51, 1019.76, 23.95,27,254,19,-82,-89,-11,-6,-462,292
66215-0.81, 1019.80, 23.95,27,253,18,-76,2,-11,-9,-463,292
66340-0.51, 1019.81, 23.93,26,253,19,-79,-56,-10,-7,-457,291
66436-0.33, 1019.77, 23.93,26,253,17,-77,-51,-9,-7,-462,292
66532-0.78, 1019.75, 23.95,27,254,19,-74,12,-9,-6,-463,289
66627-0.09, 1019.80, 23.94,27,252,19,-78,-62,-11,-8,-463,290
66722-0.75, 1019.77, 23.96,26,253,19,-77,-23,-13,-10,-461,291
66819-0.32, 1019.75, 23.94,29,253,17,-73,-13,-10,-8,-461,291
66918-0.62, 1019.73, 23.94,24,254,19,-81,-65,-13,-9,-460,290
67014-0.42, 1019.78, 23.95,27,253,19,-75,-12,-9,-6,-461,289
67109-0.89, 1019.78, 23.96,28,255,18,-76,-10,-12,-5,-462,293
67205-0.80, 1019.79, 23.96,24,254,20,-79,-103,-10,-6,-463,293
67301-0.90, 1019.81, 23.96,27,254,17,-72,42,-8,-7,-464,293
67396-0.59, 1019.75, 23.95,30,252,19,-78,-61,-12,-5,-461,288
67491-0.21, 1019.75, 23.95,27,254,18,-75,-45,-12,-8,-462,292
67587-0.53, 1019.72, 23.96,27,253,17,-77,10,-10,-7,-462,292
67689-0.71, 1019.81, 23.95,28,254,18,-79,-68,-12,-5,-461,292
67788-0.51, 1019.81, 23.95,28,254,20,-77,-7,-11,-6,-461,290
67884-0.71, 1019.81, 23.95,26,253,17,-78,-36,-10,-7,-463,289
67979-0.24, 1019.78, 23.95,28,254,16,-77,-19,-11,-6,-463,291
68075-0.30, 1019.75, 23.95,27,253,17,-78,-52,-10,-8,-462,290
68170-0.74, 1019.77, 23.96,27,253,17,-75,-1,-11,-9,-463,290
68280-1.01, 1019.79, 23.97,27,253,18,-78,-41,-11,-9,-461,291
68375-0.44, 1019.76, 23.95,27,254,18,-78,-49,-12,-9,-462,292
68471-0.39, 1019.80, 23.97,27,254,19,-76,-12,-10,-10,-464,291
68574-0.41, 1019.78, 23.94,27,253,18,-77,-40,-11,-9,-461,291
68672-0.75, 1019.77, 23.96,27,254,19,-78,-54,-11,-10,-463,290
68768-0.80, 1019.78, 23.96,25,254,18,-75,2,-11,-10,-460,292
68864-0.87, 1019.78, 23.96,26,254,20,-80,-55,-12,-7,-460,291
